0.25,0.25,0.236926,0.64,0.645,0.639143
0.5,0.50,0.488728,0.64,0.644,0.639159
0.75,0.75,0.736526,0.64,0.634,0.639223
1.0,1.00,0.989099,0.64,0.642,0.639111
1.25,1.25,1.237624,0.64,0.649,0.639151
1.5,1.50,1.488032,0.64,0.641,0.639255
1.75,1.75,1.738944,0.64,0.638,0.639167
2.0,2.00,1.986283,0.64,0.645,0.639199
2.25,2.25,2.237432,0.64,0.644,0.639191
2.5,2.50,2.487959,0.64,0.635,0.639215
2.75,2.75,2.736454,0.64,0.642,0.639207
3.0,3.00,2.987114,0.64,0.646,0.639231
3.25,3.25,3.236039,0.64,0.644,0.639159
3.5,3.50,3.484934,0.64,0.647,0.639127
3.75,3.74,3.736099,0.64,0.635,0.639151
4.0,4.00,3.986225,0.64,0.649,0.639183
4.25,4.24,4.237137,0.64,0.651,0.639191
4.5,4.51,4.485395,0.64,0.639,0.639143
4.75,4.75,4.734750,0.64,0.642,0.639183
5.0,5.02,4.984165,0.64,0.643,0.639167
5.25,5.26,5.234380,0.64,0.642,0.639191
5.5,5.49,5.485960,0.64,0.628,0.639175
5.75,5.74,5.735003,0.64,0.641,0.639263
6.0,6.01,5.983543,0.64,0.636,0.639263
6.25,6.25,6.234292,0.64,0.625,0.639175
6.5,6.50,6.482491,0.64,0.647,0.639183
6.75,6.75,6.734574,0.64,0.636,0.639119
7.0,7.00,6.984063,0.64,0.637,0.639143
7.25,7.25,7.233566,0.64,0.636,0.639143
7.5,7.50,7.481631,0.64,0.644,0.639111
7.75,7.76,7.731698,0.64,0.646,0.639143
8.0,8.01,7.981899,0.64,0.647,0.639231
8.25,8.25,8.232336,0.64,0.650,0.639183
8.5,8.50,8.481261,0.64,0.662,0.639143
8.75,8.75,8.733538,0.64,0.641,0.639183
9.0,9.00,8.981721,0.64,0.645,0.639199
9.25,9.24,9.233019,0.64,0.640,0.639151
9.5,9.50,9.481144,0.64,0.643,0.639183
9.75,9.78,9.730528,0.64,0.651,0.639183
10.0,9.99,9.980106,0.64,0.645,0.639207
10.25,10.25,10.228898,0.64,0.636,0.639143
10.5,10.51,10.479231,0.64,0.645,0.639223
10.75,10.76,10.731820,0.64,0.641,0.639135
11.0,10.98,10.978461,0.64,0.639,0.639167
11.25,11.24,11.231716,0.64,0.642,0.639167
11.5,11.51,11.474798,0.64,0.637,0.639246
11.75,11.73,11.729759,0.64,0.640,0.639215
12.0,12.00,11.981235,0.64,0.648,0.639167
