0.25,0.25,0.253356,0.2,0.203,0.199202
0.5,0.50,0.500976,0.2,0.199,0.199185
0.75,0.75,0.751948,0.2,0.200,0.199162
1.0,1.00,1.002563,0.2,0.198,0.199193
1.25,1.25,1.251607,0.2,0.197,0.199193
1.5,1.50,1.503884,0.2,0.203,0.199146
1.75,1.76,1.751667,0.2,0.202,0.199082
2.0,2.01,2.002357,0.2,0.200,0.199146
2.25,2.25,2.253032,0.2,0.203,0.199202
2.5,2.50,2.502580,0.2,0.200,0.199154
2.75,2.75,2.754233,0.2,0.199,0.199185
3.0,3.00,3.002535,0.2,0.201,0.199226
3.25,3.24,3.253166,0.2,0.198,0.199170
3.5,3.50,3.503307,0.2,0.200,0.199082
3.75,3.75,3.752529,0.2,0.200,0.199122
4.0,4.00,4.003945,0.2,0.200,0.199257
4.25,4.25,4.253241,0.2,0.198,0.199146
4.5,4.50,4.502745,0.2,0.196,0.199281
4.75,4.75,4.755184,0.2,0.196,0.199138
5.0,5.01,5.001114,0.2,0.201,0.199202
5.25,5.25,5.254769,0.2,0.200,0.199202
5.5,5.50,5.503442,0.2,0.195,0.199241
5.75,5.74,5.752442,0.2,0.199,0.199250
6.0,6.00,6.005014,0.2,0.210,0.199185
6.25,6.25,6.252709,0.2,0.200,0.199217
6.5,6.50,6.503843,0.2,0.201,0.199146
6.75,6.74,6.752769,0.2,0.198,0.199185
7.0,6.99,7.001723,0.2,0.196,0.199170
7.25,7.25,7.253822,0.2,0.199,0.199281
7.5,7.50,7.502614,0.2,0.204,0.199178
7.75,7.75,7.754475,0.2,0.193,0.199241
8.0,7.99,8.003133,0.2,0.203,0.199162
8.25,8.24,8.252399,0.2,0.201,0.199202
8.5,8.49,8.504334,0.2,0.206,0.199130
8.75,8.76,8.752044,0.2,0.197,0.199130
9.0,9.00,9.003401,0.2,0.201,0.199226
9.25,9.25,9.254165,0.2,0.208,0.199098
9.5,9.50,9.503461,0.2,0.199,0.199305
9.75,9.76,9.756241,0.2,0.190,0.199138
10.0,9.99,10.002200,0.2,0.199,0.199210
10.25,10.25,10.253024,0.2,0.203,0.199162
10.5,10.52,10.506338,0.2,0.200,0.199185
10.75,10.75,10.753736,0.2,0.195,0.199234
11.0,11.00,11.003477,0.2,0.195,0.199265
11.25,11.26,11.252920,0.2,0.198,0.199217
11.5,11.49,11.501949,0.2,0.199,0.199146
11.75,11.76,11.751483,0.2,0.204,0.199178
12.0,12.01,12.001905,0.2,0.195,0.199289
