0.25,0.25,0.252882,0.16,0.158,0.158718
0.5,0.50,0.501481,0.16,0.161,0.158742
0.75,0.75,0.753579,0.16,0.153,0.158687
1.0,1.00,1.003350,0.16,0.161,0.158734
1.25,1.25,1.252452,0.16,0.159,0.158742
1.5,1.50,1.504580,0.16,0.161,0.158782
1.75,1.75,1.752690,0.16,0.166,0.158798
2.0,2.01,2.004626,0.16,0.161,0.158766
2.25,2.25,2.253773,0.16,0.162,0.158822
2.5,2.50,2.505026,0.16,0.161,0.158710
2.75,2.74,2.755301,0.16,0.160,0.158838
3.0,3.00,3.002862,0.16,0.162,0.158790
3.25,3.25,3.253196,0.16,0.160,0.158766
3.5,3.49,3.503440,0.16,0.163,0.158814
3.75,3.75,3.752885,0.16,0.162,0.158742
4.0,4.00,4.004701,0.16,0.165,0.158726
4.25,4.25,4.253181,0.16,0.162,0.158670
4.5,4.50,4.504702,0.16,0.161,0.158670
4.75,4.74,4.754309,0.16,0.153,0.158614
5.0,5.01,5.002774,0.16,0.159,0.158750
5.25,5.26,5.255570,0.16,0.163,0.158790
5.5,5.50,5.503932,0.16,0.160,0.158750
5.75,5.75,5.753450,0.16,0.162,0.158782
6.0,6.00,6.003354,0.16,0.157,0.158766
6.25,6.24,6.253346,0.16,0.163,0.158678
6.5,6.50,6.505193,0.16,0.163,0.158678
6.75,6.75,6.753955,0.16,0.158,0.158614
7.0,7.00,7.003532,0.16,0.158,0.158782
7.25,7.26,7.253614,0.16,0.160,0.158742
7.5,7.50,7.503607,0.16,0.158,0.158750
7.75,7.75,7.755751,0.16,0.157,0.158734
8.0,8.00,8.004319,0.16,0.156,0.158710
8.25,8.25,8.253378,0.16,0.159,0.158742
8.5,8.50,8.502911,0.16,0.154,0.158742
8.75,8.76,8.753763,0.16,0.162,0.158822
9.0,8.99,9.004749,0.16,0.158,0.158710
9.25,9.22,9.255292,0.16,0.161,0.158663
9.5,9.49,9.502986,0.16,0.160,0.158670
9.75,9.76,9.755382,0.16,0.160,0.158750
10.0,10.01,10.003164,0.16,0.153,0.158670
10.25,10.25,10.253512,0.16,0.163,0.158646
10.5,10.51,10.505464,0.16,0.165,0.158774
10.75,10.75,10.755441,0.16,0.159,0.158790
11.0,10.99,11.007599,0.16,0.161,0.158654
11.25,11.28,11.252654,0.16,0.159,0.158614
11.5,11.50,11.499073,0.16,0.162,0.158774
11.75,11.77,11.754078,0.16,0.161,0.158614
12.0,11.97,12.003225,0.16,0.161,0.158607
