0.25,0.25,0.234984,0.68,0.684,0.678771
0.5,0.50,0.485436,0.68,0.682,0.678651
0.75,0.75,0.733976,0.68,0.686,0.678651
1.0,1.00,0.984191,0.68,0.691,0.678723
1.25,1.25,1.234584,0.68,0.685,0.678651
1.5,1.49,1.484444,0.68,0.674,0.678651
1.75,1.74,1.736305,0.68,0.684,0.678643
2.0,2.00,1.983510,0.68,0.682,0.678739
2.25,2.25,2.234155,0.68,0.675,0.678715
2.5,2.50,2.484192,0.68,0.681,0.678667
2.75,2.75,2.735193,0.68,0.693,0.678676
3.0,3.01,2.985097,0.68,0.686,0.678787
3.25,3.25,3.232599,0.68,0.681,0.678715
3.5,3.50,3.482369,0.68,0.682,0.678723
3.75,3.75,3.732733,0.68,0.683,0.678699
4.0,4.00,3.981910,0.68,0.687,0.678691
4.25,4.25,4.234335,0.68,0.675,0.678691
4.5,4.50,4.482103,0.68,0.668,0.678747
4.75,4.76,4.730554,0.68,0.693,0.678651
5.0,5.00,4.981985,0.68,0.688,0.678699
5.25,5.25,5.229798,0.68,0.684,0.678659
5.5,5.51,5.482297,0.68,0.684,0.678676
5.75,5.75,5.730837,0.68,0.683,0.678627
6.0,6.01,5.980563,0.68,0.685,0.678627
6.25,6.25,6.231623,0.68,0.683,0.678620
6.5,6.51,6.479821,0.68,0.683,0.678699
6.75,6.75,6.733714,0.68,0.679,0.678612
7.0,7.00,6.979718,0.68,0.678,0.678739
7.25,7.24,7.229192,0.68,0.683,0.678699
7.5,7.50,7.480816,0.68,0.688,0.678715
7.75,7.74,7.727635,0.68,0.686,0.678676
8.0,7.98,7.981009,0.68,0.675,0.678604
8.25,8.26,8.227072,0.68,0.683,0.678595
8.5,8.50,8.477525,0.68,0.684,0.678683
8.75,8.76,8.730276,0.68,0.675,0.678707
9.0,9.01,8.977480,0.68,0.674,0.678612
9.25,9.24,9.227756,0.68,0.677,0.678612
9.5,9.51,9.479467,0.68,0.676,0.678643
9.75,9.78,9.725502,0.68,0.685,0.678556
10.0,10.00,9.976976,0.68,0.683,0.678627
10.25,10.25,10.227207,0.68,0.677,0.678604
10.5,10.48,10.476519,0.68,0.680,0.678651
10.75,10.75,10.726170,0.68,0.683,0.678683
11.0,11.01,10.976904,0.68,0.682,0.678643
11.25,11.24,11.226778,0.68,0.678,0.678612
11.5,11.51,11.474784,0.68,0.681,0.678715
11.75,11.75,11.726616,0.68,0.679,0.678659
12.0,12.00,11.975971,0.68,0.677,0.678620
