0.25,0.25,0.251176,0.32,0.324,0.318861
0.5,0.50,0.499894,0.32,0.323,0.318869
0.75,0.75,0.751251,0.32,0.323,0.318805
1.0,1.00,1.001600,0.32,0.316,0.318908
1.25,1.25,1.250480,0.32,0.318,0.318908
1.5,1.50,1.502964,0.32,0.323,0.318900
1.75,1.75,1.752898,0.32,0.312,0.318892
2.0,2.00,2.001437,0.32,0.326,0.318884
2.25,2.25,2.253669,0.32,0.323,0.318988
2.5,2.50,2.501764,0.32,0.315,0.318972
2.75,2.75,2.755049,0.32,0.328,0.318916
3.0,3.01,3.003055,0.32,0.324,0.318900
3.25,3.25,3.251950,0.32,0.320,0.318845
3.5,3.50,3.504271,0.32,0.311,0.318924
3.75,3.75,3.751891,0.32,0.317,0.318892
4.0,4.00,4.003485,0.32,0.315,0.318916
4.25,4.24,4.253211,0.32,0.328,0.318845
4.5,4.49,4.501973,0.32,0.317,0.318845
4.75,4.75,4.754264,0.32,0.319,0.318797
5.0,5.00,5.002804,0.32,0.321,0.318845
5.25,5.24,5.252975,0.32,0.324,0.318781
5.5,5.51,5.504080,0.32,0.320,0.318884
5.75,5.75,5.753153,0.32,0.321,0.318908
6.0,6.00,6.006156,0.32,0.316,0.318797
6.25,6.25,6.251775,0.32,0.326,0.318877
6.5,6.49,6.503591,0.32,0.321,0.318877
6.75,6.76,6.750411,0.32,0.325,0.318884
7.0,7.00,7.002436,0.32,0.319,0.318964
7.25,7.25,7.255557,0.32,0.318,0.318837
7.5,7.50,7.503177,0.32,0.323,0.318916
7.75,7.75,7.753333,0.32,0.317,0.318805
8.0,7.99,8.003429,0.32,0.327,0.318861
8.25,8.23,8.254045,0.32,0.320,0.318877
8.5,8.51,8.504646,0.32,0.316,0.318908
8.75,8.74,8.754965,0.32,0.320,0.318916
9.0,9.00,9.003653,0.32,0.324,0.318892
9.25,9.26,9.254876,0.32,0.328,0.318852
9.5,9.48,9.504869,0.32,0.320,0.318805
9.75,9.75,9.755840,0.32,0.320,0.318877
10.0,10.00,10.003135,0.32,0.319,0.318797
10.25,10.25,10.254180,0.32,0.324,0.318828
10.5,10.48,10.503076,0.32,0.322,0.318884
10.75,10.75,10.755219,0.32,0.319,0.318821
11.0,11.01,11.009245,0.32,0.321,0.318828
11.25,11.25,11.256361,0.32,0.321,0.318869
11.5,11.49,11.499681,0.32,0.322,0.318789
11.75,11.74,11.759224,0.32,0.324,0.318828
12.0,11.99,12.004575,0.32,0.324,0.318789
