0.25,0.25,0.252941,0.04,0.036,0.037933
0.5,0.50,0.502207,0.04,0.030,0.037924
0.75,0.75,0.754617,0.04,0.040,0.037892
1.0,1.00,1.002742,0.04,0.041,0.037853
1.25,1.25,1.253387,0.04,0.047,0.037900
1.5,1.50,1.503854,0.04,0.037,0.037685
1.75,1.75,1.753580,0.04,0.045,0.037837
2.0,2.00,2.005397,0.04,0.041,0.037916
2.25,2.25,2.255686,0.04,0.038,0.037892
2.5,2.50,2.503558,0.04,0.041,0.037900
2.75,2.74,2.754100,0.04,0.027,0.037757
3.0,3.00,3.003855,0.04,0.040,0.037948
3.25,3.25,3.255450,0.04,0.036,0.037853
3.5,3.50,3.504968,0.04,0.043,0.037813
3.75,3.76,3.753166,0.04,0.039,0.037933
4.0,4.00,4.005799,0.04,0.040,0.037828
4.25,4.24,4.253730,0.04,0.038,0.037821
4.5,4.50,4.505636,0.04,0.039,0.037900
4.75,4.74,4.754546,0.04,0.049,0.037933
5.0,5.01,5.002774,0.04,0.034,0.037828
5.25,5.25,5.255080,0.04,0.038,0.037884
5.5,5.51,5.503057,0.04,0.037,0.037821
5.75,5.77,5.755674,0.04,0.038,0.037924
6.0,5.99,6.005163,0.04,0.042,0.037757
6.25,6.25,6.254073,0.04,0.043,0.037757
6.5,6.50,6.506735,0.04,0.035,0.037892
6.75,6.75,6.753080,0.04,0.034,0.037933
7.0,6.97,7.004748,0.04,0.043,0.037861
7.25,7.24,7.253674,0.04,0.042,0.037781
7.5,7.49,7.504541,0.04,0.040,0.037773
7.75,7.75,7.756298,0.04,0.037,0.037876
8.0,8.00,8.002184,0.04,0.038,0.037781
8.25,8.26,8.253867,0.04,0.036,0.037749
8.5,8.50,8.504808,0.04,0.029,0.037861
8.75,8.75,8.753112,0.04,0.038,0.037845
9.0,9.01,9.005091,0.04,0.039,0.037757
9.25,9.25,9.254328,0.04,0.040,0.037909
9.5,9.51,9.502140,0.04,0.038,0.037781
9.75,9.77,9.754788,0.04,0.038,0.037804
10.0,10.01,10.003164,0.04,0.037,0.037837
10.25,10.27,10.255159,0.04,0.029,0.037909
10.5,10.49,10.501341,0.04,0.039,0.037861
10.75,10.73,10.755470,0.04,0.040,0.037789
11.0,10.99,11.002453,0.04,0.038,0.037797
11.25,11.27,11.254864,0.04,0.038,0.037868
11.5,11.51,11.505716,0.04,0.039,0.037868
11.75,11.76,11.754196,0.04,0.034,0.037940
12.0,12.00,12.004485,0.04,0.039,0.037804
