0.25,0.25,0.250821,0.4,0.402,0.399131
0.5,0.50,0.499182,0.4,0.403,0.398940
0.75,0.75,0.749472,0.4,0.394,0.398988
1.0,1.01,1.002163,0.4,0.403,0.399051
1.25,1.25,1.250095,0.4,0.392,0.398996
1.5,1.50,1.502045,0.4,0.395,0.399035
1.75,1.74,1.751445,0.4,0.406,0.399027
2.0,2.01,2.000607,0.4,0.406,0.398947
2.25,2.25,2.252468,0.4,0.403,0.398996
2.5,2.50,2.500963,0.4,0.403,0.399011
2.75,2.76,2.751520,0.4,0.408,0.399035
3.0,3.00,3.003040,0.4,0.396,0.398979
3.25,3.25,3.250897,0.4,0.398,0.398996
3.5,3.50,3.503026,0.4,0.399,0.399027
3.75,3.76,3.750957,0.4,0.396,0.398964
4.0,4.00,4.001009,0.4,0.406,0.399051
4.25,4.23,4.252381,0.4,0.399,0.399043
4.5,4.50,4.501795,0.4,0.403,0.398955
4.75,4.75,4.753211,0.4,0.408,0.399043
5.0,4.99,5.002018,0.4,0.402,0.399043
5.25,5.25,5.251062,0.4,0.402,0.398996
5.5,5.50,5.502167,0.4,0.401,0.399011
5.75,5.75,5.752145,0.4,0.406,0.399099
6.0,6.01,6.005252,0.4,0.402,0.399011
6.25,6.26,6.252902,0.4,0.407,0.399003
6.5,6.51,6.498194,0.4,0.399,0.398955
6.75,6.75,6.751554,0.4,0.399,0.399003
7.0,7.01,7.001248,0.4,0.398,0.399027
7.25,7.25,7.254133,0.4,0.400,0.399003
7.5,7.50,7.503860,0.4,0.404,0.398972
7.75,7.75,7.750931,0.4,0.400,0.399019
8.0,8.00,8.005342,0.4,0.404,0.399043
8.25,8.25,8.252013,0.4,0.405,0.398955
8.5,8.51,8.503667,0.4,0.402,0.398972
8.75,8.75,8.752859,0.4,0.399,0.399011
9.0,9.01,9.003089,0.4,0.397,0.399075
9.25,9.26,9.257769,0.4,0.405,0.399003
9.5,9.51,9.502556,0.4,0.401,0.399091
9.75,9.77,9.754357,0.4,0.402,0.399083
10.0,10.00,10.002734,0.4,0.400,0.399035
10.25,10.26,10.252060,0.4,0.406,0.399067
10.5,10.50,10.502482,0.4,0.400,0.398988
10.75,10.73,10.753795,0.4,0.400,0.399051
11.0,11.03,11.004470,0.4,0.398,0.398955
11.25,11.26,11.254181,0.4,0.394,0.398955
11.5,11.50,11.501771,0.4,0.400,0.398988
11.75,11.77,11.753247,0.4,0.403,0.399051
12.0,11.99,12.004011,0.4,0.400,0.399043
