0.25,0.25,0.242858,0.68,0.681,0.678651
0.5,0.50,0.494482,0.68,0.679,0.678667
0.75,0.75,0.743066,0.68,0.692,0.678691
1.0,1.00,0.992851,0.68,0.680,0.678580
1.25,1.25,1.244519,0.68,0.681,0.678683
1.5,1.50,1.493874,0.68,0.689,0.678659
1.75,1.75,1.746240,0.68,0.675,0.678635
2.0,2.01,1.993845,0.68,0.686,0.678635
2.25,2.24,2.243690,0.68,0.686,0.678723
2.5,2.50,2.495343,0.68,0.681,0.678739
2.75,2.76,2.744402,0.68,0.688,0.678731
3.0,3.00,2.996752,0.68,0.680,0.678771
3.25,3.25,3.243824,0.68,0.674,0.678723
3.5,3.50,3.494262,0.68,0.686,0.678731
3.75,3.74,3.744358,0.68,0.690,0.678747
4.0,3.99,3.995092,0.68,0.679,0.678723
4.25,4.24,4.245723,0.68,0.688,0.678747
4.5,4.51,4.495656,0.68,0.684,0.678755
4.75,4.75,4.744433,0.68,0.681,0.678667
5.0,5.00,4.995509,0.68,0.690,0.678715
5.25,5.26,5.244256,0.68,0.684,0.678659
5.5,5.49,5.496325,0.68,0.675,0.678676
5.75,5.75,5.746332,0.68,0.674,0.678747
6.0,6.00,5.995554,0.68,0.674,0.678667
6.25,6.24,6.246362,0.68,0.682,0.678715
6.5,6.50,6.494501,0.68,0.684,0.678731
6.75,6.75,6.746467,0.68,0.686,0.678731
7.0,7.01,6.995392,0.68,0.687,0.678731
7.25,7.25,7.247416,0.68,0.689,0.678699
7.5,7.49,7.497483,0.68,0.677,0.678676
7.75,7.75,7.748202,0.68,0.680,0.678604
8.0,7.99,7.996356,0.68,0.684,0.678699
8.25,8.26,8.242523,0.68,0.683,0.678739
8.5,8.49,8.494963,0.68,0.675,0.678643
8.75,8.74,8.746660,0.68,0.674,0.678715
9.0,8.99,8.995571,0.68,0.675,0.678691
9.25,9.25,9.244615,0.68,0.675,0.678691
9.5,9.50,9.496343,0.68,0.684,0.678659
9.75,9.75,9.745639,0.68,0.678,0.678699
10.0,10.00,9.996551,0.68,0.682,0.678683
10.25,10.26,10.242539,0.68,0.676,0.678620
10.5,10.48,10.496314,0.68,0.670,0.678676
10.75,10.74,10.746929,0.68,0.685,0.678651
11.0,11.00,10.996374,0.68,0.672,0.678643
11.25,11.26,11.247761,0.68,0.682,0.678651
11.5,11.50,11.494165,0.68,0.683,0.678676
11.75,11.74,11.742838,0.68,0.681,0.678667
12.0,11.99,11.992993,0.68,0.688,0.678723
