0.25,0.25,0.242695,0.72,0.726,0.719311
0.5,0.50,0.494066,0.72,0.724,0.719255
0.75,0.75,0.743170,0.72,0.723,0.719295
1.0,1.00,0.993503,0.72,0.725,0.719319
1.25,1.25,1.244623,0.72,0.717,0.719287
1.5,1.50,1.493548,0.72,0.730,0.719255
1.75,1.75,1.745780,0.72,0.726,0.719327
2.0,2.00,1.993801,0.72,0.725,0.719303
2.25,2.26,2.244698,0.72,0.721,0.719279
2.5,2.50,2.494824,0.72,0.722,0.719223
2.75,2.75,2.742504,0.72,0.724,0.719359
3.0,3.00,2.995789,0.72,0.728,0.719399
3.25,3.25,3.245322,0.72,0.724,0.719319
3.5,3.49,3.493580,0.72,0.718,0.719399
3.75,3.75,3.746479,0.72,0.731,0.719295
4.0,3.99,3.993699,0.72,0.722,0.719335
4.25,4.24,4.244937,0.72,0.718,0.719231
4.5,4.50,4.495167,0.72,0.728,0.719231
4.75,4.76,4.745397,0.72,0.716,0.719239
5.0,5.01,4.994678,0.72,0.721,0.719327
5.25,5.25,5.243781,0.72,0.730,0.719335
5.5,5.49,5.495672,0.72,0.721,0.719327
5.75,5.75,5.745116,0.72,0.723,0.719295
6.0,6.01,5.994145,0.72,0.725,0.719343
6.25,6.25,6.244850,0.72,0.722,0.719303
6.5,6.49,6.492959,0.72,0.715,0.719343
6.75,6.76,6.744836,0.72,0.719,0.719271
7.0,7.01,6.994086,0.72,0.726,0.719295
7.25,7.24,7.244939,0.72,0.733,0.719311
7.5,7.49,7.495674,0.72,0.722,0.719239
7.75,7.76,7.744020,0.72,0.729,0.719263
8.0,8.00,7.996876,0.72,0.728,0.719343
8.25,8.27,8.244658,0.72,0.734,0.719231
8.5,8.49,8.489565,0.72,0.717,0.719223
8.75,8.76,8.746246,0.72,0.720,0.719319
9.0,9.00,8.994771,0.72,0.729,0.719263
9.25,9.26,9.244956,0.72,0.723,0.719343
9.5,9.50,9.495438,0.72,0.712,0.719263
9.75,9.76,9.743578,0.72,0.720,0.719303
10.0,9.99,9.994446,0.72,0.734,0.719215
10.25,10.25,10.245536,0.72,0.729,0.719255
10.5,10.51,10.495780,0.72,0.734,0.719207
10.75,10.74,10.742629,0.72,0.730,0.719231
11.0,11.00,10.994949,0.72,0.724,0.719255
11.25,11.25,11.248665,0.72,0.715,0.719271
11.5,11.50,11.494447,0.72,0.724,0.719223
11.75,11.76,11.743254,0.72,0.718,0.719151
12.0,12.01,11.994773,0.72,0.709,0.719287
