0.25,0.25,0.252274,0.28,0.278,0.278361
0.5,0.50,0.500650,0.28,0.277,0.278162
0.75,0.75,0.751369,0.28,0.280,0.278225
1.0,1.00,1.002059,0.28,0.278,0.278305
1.25,1.25,1.251429,0.28,0.283,0.278234
1.5,1.50,1.503617,0.28,0.277,0.278281
1.75,1.75,1.751623,0.28,0.286,0.278297
2.0,2.01,2.002060,0.28,0.286,0.278289
2.25,2.25,2.252216,0.28,0.282,0.278289
2.5,2.50,2.503321,0.28,0.275,0.278250
2.75,2.75,2.753848,0.28,0.276,0.278353
3.0,3.00,3.003736,0.28,0.278,0.278201
3.25,3.24,3.251980,0.28,0.276,0.278273
3.5,3.50,3.503396,0.28,0.289,0.278218
3.75,3.75,3.752662,0.28,0.279,0.278281
4.0,4.00,4.004865,0.28,0.284,0.278218
4.25,4.25,4.254739,0.28,0.281,0.278177
4.5,4.50,4.503189,0.28,0.283,0.278289
4.75,4.75,4.754843,0.28,0.281,0.278250
5.0,5.00,5.003101,0.28,0.279,0.278289
5.25,5.26,5.254932,0.28,0.283,0.278305
5.5,5.50,5.504554,0.28,0.278,0.278337
5.75,5.75,5.753450,0.28,0.277,0.278218
6.0,5.99,6.006275,0.28,0.282,0.278257
6.25,6.24,6.253613,0.28,0.293,0.278265
6.5,6.51,6.503517,0.28,0.280,0.278297
6.75,6.77,6.753866,0.28,0.276,0.278329
7.0,7.00,7.002628,0.28,0.271,0.278377
7.25,7.25,7.254281,0.28,0.283,0.278337
7.5,7.50,7.504586,0.28,0.286,0.278313
7.75,7.75,7.754029,0.28,0.285,0.278273
8.0,8.00,8.005149,0.28,0.284,0.278273
8.25,8.25,8.253511,0.28,0.291,0.278393
8.5,8.51,8.506010,0.28,0.281,0.278321
8.75,8.74,8.754120,0.28,0.278,0.278313
9.0,9.00,9.004765,0.28,0.277,0.278361
9.25,9.25,9.256122,0.28,0.279,0.278218
9.5,9.50,9.504409,0.28,0.280,0.278218
9.75,9.76,9.757205,0.28,0.278,0.278257
10.0,10.00,10.004261,0.28,0.287,0.278265
10.25,10.25,10.256242,0.28,0.282,0.278321
10.5,10.49,10.505507,0.28,0.284,0.278265
10.75,10.73,10.755322,0.28,0.285,0.278273
11.0,10.99,11.006694,0.28,0.277,0.278297
11.25,11.22,11.253884,0.28,0.281,0.278305
11.5,11.51,11.504515,0.28,0.285,0.278201
11.75,11.76,11.753039,0.28,0.280,0.278250
12.0,12.01,12.004412,0.28,0.277,0.278210
