0.25,0.24,0.231692,0.72,0.723,0.719287
0.5,0.50,0.482055,0.72,0.719,0.719247
0.75,0.75,0.730551,0.72,0.718,0.719255
1.0,0.99,0.980380,0.72,0.726,0.719215
1.25,1.25,1.231529,0.72,0.729,0.719319
1.5,1.51,1.480351,0.72,0.719,0.719279
1.75,1.75,1.732761,0.72,0.725,0.719247
2.0,1.98,1.980366,0.72,0.720,0.719167
2.25,2.25,2.229959,0.72,0.728,0.719255
2.5,2.49,2.481167,0.72,0.717,0.719263
2.75,2.75,2.729514,0.72,0.723,0.719375
3.0,3.01,2.981420,0.72,0.726,0.719311
3.25,3.25,3.229930,0.72,0.709,0.719335
3.5,3.50,3.479329,0.72,0.723,0.719343
3.75,3.75,3.729130,0.72,0.722,0.719199
4.0,4.00,3.980368,0.72,0.741,0.719287
4.25,4.25,4.229975,0.72,0.729,0.719327
4.5,4.50,4.479864,0.72,0.725,0.719263
4.75,4.76,4.728626,0.72,0.721,0.719279
5.0,5.00,4.979672,0.72,0.724,0.719303
5.25,5.25,5.226862,0.72,0.720,0.719351
5.5,5.51,5.478961,0.72,0.727,0.719263
5.75,5.75,5.728138,0.72,0.732,0.719399
6.0,6.01,5.977596,0.72,0.718,0.719335
6.25,6.25,6.229295,0.72,0.735,0.719295
6.5,6.50,6.475432,0.72,0.719,0.719271
6.75,6.75,6.726033,0.72,0.719,0.719239
7.0,7.00,6.975996,0.72,0.729,0.719311
7.25,7.24,7.225856,0.72,0.726,0.719191
7.5,7.50,7.478561,0.72,0.732,0.719303
7.75,7.76,7.723172,0.72,0.718,0.719255
8.0,8.00,7.975137,0.72,0.715,0.719279
8.25,8.24,8.224477,0.72,0.722,0.719247
8.5,8.50,8.474099,0.72,0.725,0.719287
8.75,8.75,8.726213,0.72,0.725,0.719255
9.0,9.00,8.973996,0.72,0.716,0.719279
9.25,9.28,9.224967,0.72,0.723,0.719287
9.5,9.51,9.474323,0.72,0.730,0.719231
9.75,9.76,9.723959,0.72,0.728,0.719136
10.0,10.00,9.973656,0.72,0.721,0.719247
10.25,10.27,10.228957,0.72,0.723,0.719231
10.5,10.50,10.474175,0.72,0.720,0.719279
10.75,10.75,10.722211,0.72,0.719,0.719295
11.0,11.01,10.973464,0.72,0.725,0.719311
11.25,11.24,11.226764,0.72,0.727,0.719319
11.5,11.51,11.472529,0.72,0.732,0.719335
11.75,11.74,11.725178,0.72,0.730,0.719295
12.0,12.03,11.972945,0.72,0.714,0.719287
