0.25,0.25,0.247810,0.44,0.445,0.438655
0.5,0.50,0.496869,0.44,0.446,0.438519
0.75,0.75,0.746580,0.44,0.438,0.438519
1.0,1.00,0.998812,0.44,0.437,0.438471
1.25,1.25,1.246284,0.44,0.443,0.438519
1.5,1.50,1.497285,0.44,0.441,0.438495
1.75,1.74,1.747708,0.44,0.441,0.438504
2.0,2.01,1.997345,0.44,0.439,0.438439
2.25,2.24,2.248420,0.44,0.439,0.438543
2.5,2.50,2.496040,0.44,0.445,0.438456
2.75,2.75,2.746700,0.44,0.444,0.438511
3.0,3.01,2.997953,0.44,0.443,0.438519
3.25,3.26,3.246078,0.44,0.444,0.438519
3.5,3.50,3.498102,0.44,0.440,0.438495
3.75,3.76,3.745797,0.44,0.438,0.438480
4.0,3.99,3.996486,0.44,0.432,0.438447
4.25,4.24,4.246894,0.44,0.441,0.438535
4.5,4.51,4.496161,0.44,0.444,0.438447
4.75,4.75,4.747903,0.44,0.437,0.438504
5.0,5.00,4.997303,0.44,0.438,0.438416
5.25,5.25,5.245991,0.44,0.448,0.438495
5.5,5.50,5.495998,0.44,0.437,0.438511
5.75,5.76,5.745680,0.44,0.440,0.438543
6.0,6.00,5.996770,0.44,0.441,0.438535
6.25,6.24,6.246511,0.44,0.447,0.438543
6.5,6.49,6.492974,0.44,0.435,0.438464
6.75,6.75,6.746185,0.44,0.436,0.438439
7.0,7.01,6.993775,0.44,0.439,0.438400
7.25,7.25,7.246556,0.44,0.444,0.438439
7.5,7.48,7.498698,0.44,0.443,0.438400
7.75,7.76,7.744881,0.44,0.444,0.438432
8.0,8.00,7.995615,0.44,0.436,0.438447
8.25,8.25,8.244673,0.44,0.439,0.438344
8.5,8.51,8.492991,0.44,0.440,0.438511
8.75,8.77,8.744274,0.44,0.440,0.438464
9.0,9.01,8.995038,0.44,0.437,0.438360
9.25,9.26,9.245875,0.44,0.439,0.438400
9.5,9.50,9.493258,0.44,0.444,0.438416
9.75,9.73,9.743415,0.44,0.451,0.438416
10.0,10.01,9.991999,0.44,0.439,0.438432
10.25,10.25,10.243401,0.44,0.441,0.438384
10.5,10.51,10.493808,0.44,0.446,0.438400
10.75,10.74,10.743993,0.44,0.441,0.438320
11.0,11.00,10.993823,0.44,0.442,0.438328
11.25,11.25,11.244082,0.44,0.441,0.438408
11.5,11.50,11.489301,0.44,0.436,0.438447
11.75,11.74,11.743298,0.44,0.435,0.438360
12.0,11.97,11.989865,0.44,0.441,0.438432
